Latitude modul,Longitude modul,Sat count,Speed,Alt,Dates
-5.372131, 105.250044, 9, 0.83, 138.10, 14/9/2021
-5.372131, 105.250044, 9, 0.83, 138.10, 14/9/2021
-5.372132, 105.250041, 9, 1.28, 138.10, 14/9/2021
-5.372132, 105.250041, 9, 1.28, 138.10, 14/9/2021
-5.372133, 105.250040, 9, 0.54, 138.10, 14/9/2021
-5.372133, 105.250040, 9, 0.54, 138.10, 14/9/2021
-5.372133, 105.250040, 8, 0.54, 139.30, 14/9/2021
-5.372133, 105.250040, 8, 0.54, 139.30, 14/9/2021
-5.372133, 105.250040, 8, 0.54, 139.30, 14/9/2021
-5.372135, 105.250044, 8, 0.74, 139.30, 14/9/2021
-5.372135, 105.250044, 8, 0.74, 139.30, 14/9/2021
-5.372135, 105.250044, 8, 0.74, 139.30, 14/9/2021
-5.372137, 105.250046, 8, 0.48, 139.30, 14/9/2021
-5.372137, 105.250046, 8, 0.48, 139.30, 14/9/2021
-5.372137, 105.250046, 9, 0.48, 137.80, 14/9/2021
-5.372137, 105.250046, 9, 0.48, 137.80, 14/9/2021
-5.372137, 105.250046, 9, 0.48, 137.80, 14/9/2021
-5.372138, 105.250047, 9, 0.35, 137.80, 14/9/2021
-5.372138, 105.250047, 9, 0.35, 137.80, 14/9/2021
-5.372138, 105.250047, 9, 0.35, 137.80, 14/9/2021
-5.372138, 105.250047, 9, 0.48, 137.80, 14/9/2021
-5.372138, 105.250047, 9, 0.48, 137.80, 14/9/2021
-5.372138, 105.250047, 9, 0.48, 137.80, 14/9/2021
-5.372138, 105.250047, 9, 0.48, 137.80, 14/9/2021
-5.372138, 105.250047, 9, 0.48, 137.80, 14/9/2021
-5.372138, 105.250049, 9, 0.59, 137.80, 14/9/2021
-5.372138, 105.250049, 9, 0.59, 137.80, 14/9/2021
-5.372138, 105.250049, 8, 0.59, 137.30, 14/9/2021
-5.372138, 105.250049, 8, 0.59, 137.30, 14/9/2021
-5.372138, 105.250049, 8, 0.59, 137.30, 14/9/2021
-5.372141, 105.250052, 8, 0.22, 137.30, 14/9/2021
-5.372141, 105.250052, 8, 0.22, 137.30, 14/9/2021
-5.372140, 105.250052, 8, 0.31, 137.30, 14/9/2021
-5.372140, 105.250052, 8, 0.31, 137.30, 14/9/2021
-5.372140, 105.250052, 8, 0.31, 137.30, 14/9/2021
-5.372140, 105.250052, 8, 0.31, 137.30, 14/9/2021
-5.372138, 105.250052, 8, 0.37, 137.30, 14/9/2021
-5.372138, 105.250052, 8, 0.37, 137.30, 14/9/2021
-5.372138, 105.250052, 8, 0.37, 136.80, 14/9/2021
-5.372138, 105.250052, 8, 0.37, 136.80, 14/9/2021
-5.372138, 105.250052, 8, 0.37, 136.80, 14/9/2021
-5.372138, 105.250053, 8, 0.52, 136.80, 14/9/2021
-5.372138, 105.250053, 8, 0.52, 136.80, 14/9/2021
-5.372138, 105.250053, 8, 0.52, 136.30, 14/9/2021
-5.372138, 105.250053, 8, 0.52, 136.30, 14/9/2021
-5.372137, 105.250054, 8, 0.44, 136.30, 14/9/2021
-5.372137, 105.250054, 8, 0.44, 136.30, 14/9/2021
-5.372137, 105.250054, 8, 0.44, 136.00, 14/9/2021
-5.372137, 105.250054, 8, 0.44, 136.00, 14/9/2021
-5.372136, 105.250054, 8, 0.24, 136.00, 14/9/2021
-5.372136, 105.250054, 8, 0.24, 136.00, 14/9/2021
-5.372136, 105.250054, 8, 0.24, 135.70, 14/9/2021
-5.372136, 105.250054, 8, 0.24, 135.70, 14/9/2021
-5.372136, 105.250054, 8, 0.24, 135.70, 14/9/2021
-5.372135, 105.250055, 8, 0.44, 135.70, 14/9/2021
-5.372135, 105.250055, 8, 0.44, 135.70, 14/9/2021
-5.372134, 105.250054, 8, 0.30, 135.70, 14/9/2021
-5.372134, 105.250054, 8, 0.30, 135.70, 14/9/2021
-5.372134, 105.250054, 8, 0.30, 135.90, 14/9/2021
-5.372134, 105.250054, 8, 0.30, 135.90, 14/9/2021
-5.372134, 105.250053, 8, 0.33, 135.90, 14/9/2021
-5.372134, 105.250053, 8, 0.33, 135.90, 14/9/2021
-5.372134, 105.250053, 8, 0.33, 135.90, 14/9/2021
-5.372134, 105.250053, 8, 0.33, 135.90, 14/9/2021
-5.372133, 105.250053, 8, 0.46, 135.90, 14/9/2021
-5.372133, 105.250053, 8, 0.46, 135.90, 14/9/2021
-5.372133, 105.250053, 8, 0.46, 136.20, 14/9/2021
-5.372133, 105.250053, 8, 0.46, 136.20, 14/9/2021
-5.372133, 105.250053, 8, 0.46, 136.20, 14/9/2021
-5.372134, 105.250053, 8, 0.43, 136.20, 14/9/2021
-5.372134, 105.250053, 8, 0.43, 136.20, 14/9/2021
-5.372134, 105.250053, 8, 0.43, 136.20, 14/9/2021
-5.372134, 105.250053, 8, 0.43, 136.20, 14/9/2021
-5.372134, 105.250053, 8, 0.46, 136.20, 14/9/2021
-5.372134, 105.250053, 8, 0.46, 136.20, 14/9/2021
-5.372134, 105.250053, 8, 0.46, 136.10, 14/9/2021
-5.372134, 105.250053, 8, 0.46, 136.10, 14/9/2021
-5.372134, 105.250053, 8, 0.46, 136.10, 14/9/2021
-5.372134, 105.250055, 8, 0.20, 136.10, 14/9/2021
-5.372134, 105.250055, 8, 0.20, 136.10, 14/9/2021
-5.372134, 105.250055, 8, 0.20, 136.10, 14/9/2021
-5.372133, 105.250055, 8, 0.59, 136.10, 14/9/2021
-5.372133, 105.250055, 8, 0.59, 136.10, 14/9/2021
-5.372133, 105.250055, 8, 0.59, 136.10, 14/9/2021
-5.372130, 105.250054, 8, 0.39, 136.10, 14/9/2021
-5.372130, 105.250054, 8, 0.39, 136.10, 14/9/2021
-5.372130, 105.250054, 8, 0.39, 135.80, 14/9/2021
-5.372130, 105.250054, 8, 0.39, 135.80, 14/9/2021
-5.372130, 105.250054, 8, 0.39, 135.80, 14/9/2021
-5.372129, 105.250053, 8, 0.24, 135.80, 14/9/2021
-5.372129, 105.250053, 8, 0.24, 135.80, 14/9/2021
-5.372130, 105.250055, 8, 0.24, 135.80, 14/9/2021
-5.372130, 105.250055, 8, 0.24, 135.80, 14/9/2021
-5.372130, 105.250055, 8, 0.24, 135.30, 14/9/2021
-5.372130, 105.250055, 8, 0.24, 135.30, 14/9/2021
-5.372128, 105.250054, 8, 0.28, 135.30, 14/9/2021
-5.372128, 105.250054, 8, 0.28, 135.30, 14/9/2021
-5.372128, 105.250054, 8, 0.28, 135.30, 14/9/2021
-5.372128, 105.250055, 8, 0.30, 135.30, 14/9/2021
-5.372128, 105.250055, 8, 0.30, 135.30, 14/9/2021
-5.372128, 105.250055, 8, 0.30, 135.20, 14/9/2021
-5.372128, 105.250055, 8, 0.30, 135.20, 14/9/2021
-5.372128, 105.250055, 8, 0.30, 135.20, 14/9/2021
-5.372127, 105.250054, 8, 0.43, 135.20, 14/9/2021
-5.372127, 105.250054, 8, 0.43, 135.20, 14/9/2021
-5.372127, 105.250053, 8, 0.28, 135.20, 14/9/2021
-5.372127, 105.250053, 8, 0.28, 135.20, 14/9/2021
-5.372127, 105.250053, 9, 0.28, 135.80, 14/9/2021
-5.372127, 105.250053, 9, 0.28, 135.80, 14/9/2021
-5.372127, 105.250053, 9, 0.28, 135.80, 14/9/2021
-5.372126, 105.250054, 9, 0.31, 135.80, 14/9/2021
-5.372126, 105.250054, 9, 0.31, 135.80, 14/9/2021
-5.372126, 105.250054, 9, 0.31, 135.80, 14/9/2021
-5.372123, 105.250053, 9, 0.46, 135.80, 14/9/2021
-5.372123, 105.250053, 9, 0.46, 135.80, 14/9/2021
-5.372123, 105.250053, 9, 0.46, 136.00, 14/9/2021
-5.372123, 105.250053, 9, 0.46, 136.00, 14/9/2021
-5.372123, 105.250053, 9, 0.46, 136.00, 14/9/2021
-5.372123, 105.250052, 9, 0.43, 136.00, 14/9/2021
-5.372123, 105.250052, 9, 0.43, 136.00, 14/9/2021
-5.372123, 105.250052, 9, 0.43, 136.00, 14/9/2021
-5.372122, 105.250052, 9, 0.67, 136.00, 14/9/2021
-5.372122, 105.250052, 9, 0.67, 136.00, 14/9/2021
-5.372122, 105.250052, 9, 0.67, 136.40, 14/9/2021
-5.372122, 105.250052, 9, 0.67, 136.40, 14/9/2021
-5.372122, 105.250052, 9, 0.67, 136.40, 14/9/2021
-5.372121, 105.250052, 9, 0.56, 136.40, 14/9/2021
-5.372121, 105.250052, 9, 0.56, 136.40, 14/9/2021
-5.372121, 105.250052, 9, 0.56, 136.40, 14/9/2021
-5.372121, 105.250052, 9, 0.56, 136.40, 14/9/2021
-5.372120, 105.250052, 9, 0.37, 136.40, 14/9/2021
-5.372120, 105.250052, 9, 0.37, 136.40, 14/9/2021
-5.372120, 105.250052, 8, 0.37, 136.00, 14/9/2021
-5.372120, 105.250052, 8, 0.37, 136.00, 14/9/2021
-5.372120, 105.250052, 8, 0.37, 136.00, 14/9/2021
-5.372119, 105.250051, 8, 0.76, 136.00, 14/9/2021
-5.372119, 105.250051, 8, 0.76, 136.00, 14/9/2021
-5.372119, 105.250051, 8, 0.76, 136.00, 14/9/2021
-5.372118, 105.250050, 8, 0.59, 136.00, 14/9/2021
-5.372118, 105.250050, 8, 0.59, 136.00, 14/9/2021
-5.372118, 105.250050, 9, 0.59, 136.20, 14/9/2021
-5.372118, 105.250050, 9, 0.59, 136.20, 14/9/2021
-5.372118, 105.250050, 9, 0.43, 136.20, 14/9/2021
-5.372118, 105.250050, 9, 0.43, 136.20, 14/9/2021
-5.372118, 105.250050, 9, 0.43, 136.20, 14/9/2021
-5.372120, 105.250053, 9, 0.20, 136.20, 14/9/2021
-5.372120, 105.250053, 9, 0.20, 136.20, 14/9/2021
-5.372120, 105.250053, 9, 0.20, 135.10, 14/9/2021
-5.372120, 105.250053, 9, 0.20, 135.10, 14/9/2021
-5.372120, 105.250053, 9, 0.20, 135.10, 14/9/2021
-5.372119, 105.250052, 9, 0.61, 135.10, 14/9/2021
-5.372119, 105.250052, 9, 0.61, 135.10, 14/9/2021
-5.372119, 105.250052, 8, 0.61, 135.20, 14/9/2021
-5.372119, 105.250052, 8, 0.61, 135.20, 14/9/2021
-5.372119, 105.250052, 8, 0.39, 135.20, 14/9/2021
-5.372119, 105.250052, 8, 0.39, 135.20, 14/9/2021
-5.372119, 105.250052, 8, 0.39, 135.30, 14/9/2021
-5.372119, 105.250052, 8, 0.39, 135.30, 14/9/2021
-5.372121, 105.250055, 8, 0.28, 135.30, 14/9/2021
-5.372121, 105.250055, 8, 0.28, 135.30, 14/9/2021
-5.372121, 105.250055, 9, 0.28, 134.20, 14/9/2021
-5.372121, 105.250055, 9, 0.28, 134.20, 14/9/2021
-5.372121, 105.250055, 9, 0.28, 134.20, 14/9/2021
-5.372120, 105.250054, 9, 0.50, 134.20, 14/9/2021
-5.372120, 105.250054, 9, 0.50, 134.20, 14/9/2021
-5.372120, 105.250056, 9, 0.06, 134.20, 14/9/2021
-5.372120, 105.250056, 9, 0.06, 134.20, 14/9/2021
-5.372120, 105.250056, 9, 0.06, 134.50, 14/9/2021
-5.372120, 105.250056, 9, 0.06, 134.50, 14/9/2021
-5.372122, 105.250058, 9, 0.15, 134.50, 14/9/2021
-5.372122, 105.250058, 9, 0.15, 134.50, 14/9/2021
-5.372122, 105.250058, 9, 0.15, 134.50, 14/9/2021
-5.372122, 105.250059, 9, 0.72, 134.50, 14/9/2021
-5.372122, 105.250059, 9, 0.72, 134.50, 14/9/2021
-5.372122, 105.250059, 9, 0.72, 133.70, 14/9/2021
-5.372122, 105.250059, 9, 0.72, 133.70, 14/9/2021
-5.372121, 105.250057, 9, 0.74, 133.70, 14/9/2021
-5.372121, 105.250057, 9, 0.74, 133.70, 14/9/2021
-5.372121, 105.250057, 9, 0.74, 133.70, 14/9/2021
-5.372123, 105.250060, 9, 0.13, 133.70, 14/9/2021
-5.372123, 105.250060, 9, 0.13, 133.70, 14/9/2021
-5.372123, 105.250060, 9, 0.13, 133.70, 14/9/2021
-5.372123, 105.250060, 9, 0.13, 133.70, 14/9/2021
-5.372123, 105.250060, 9, 0.13, 133.70, 14/9/2021
-5.372122, 105.250059, 9, 0.89, 133.70, 14/9/2021
-5.372122, 105.250059, 9, 0.89, 133.70, 14/9/2021
-5.372121, 105.250058, 9, 0.52, 133.70, 14/9/2021
-5.372121, 105.250058, 9, 0.52, 133.70, 14/9/2021
-5.372121, 105.250058, 9, 0.52, 133.90, 14/9/2021
-5.372121, 105.250058, 9, 0.52, 133.90, 14/9/2021
-5.372121, 105.250058, 9, 0.52, 133.90, 14/9/2021
-5.372122, 105.250060, 9, 0.48, 133.90, 14/9/2021
-5.372122, 105.250060, 9, 0.48, 133.90, 14/9/2021
-5.372123, 105.250061, 9, 0.26, 133.90, 14/9/2021
-5.372123, 105.250061, 9, 0.26, 133.90, 14/9/2021
-5.372123, 105.250061, 9, 0.26, 132.90, 14/9/2021
-5.372123, 105.250061, 9, 0.26, 132.90, 14/9/2021
-5.372123, 105.250061, 9, 0.26, 132.90, 14/9/2021
-5.372122, 105.250061, 9, 0.70, 132.90, 14/9/2021
-5.372122, 105.250061, 9, 0.70, 132.90, 14/9/2021
-5.372123, 105.250062, 9, 0.31, 132.90, 14/9/2021
-5.372123, 105.250062, 9, 0.31, 132.90, 14/9/2021
-5.372123, 105.250062, 9, 0.31, 132.20, 14/9/2021
-5.372123, 105.250062, 9, 0.31, 132.20, 14/9/2021
-5.372123, 105.250062, 9, 0.31, 132.20, 14/9/2021
-5.372121, 105.250060, 9, 0.83, 132.20, 14/9/2021
-5.372121, 105.250060, 9, 0.83, 132.20, 14/9/2021
-5.372118, 105.250057, 9, 0.89, 132.20, 14/9/2021
-5.372118, 105.250057, 9, 0.89, 132.20, 14/9/2021
-5.372118, 105.250057, 9, 0.89, 133.40, 14/9/2021
-5.372118, 105.250057, 9, 0.89, 133.40, 14/9/2021
-5.372118, 105.250057, 9, 0.89, 133.40, 14/9/2021
-5.372116, 105.250056, 9, 0.70, 133.40, 14/9/2021
-5.372116, 105.250056, 9, 0.70, 133.40, 14/9/2021
-5.372116, 105.250056, 9, 0.70, 133.40, 14/9/2021
-5.372117, 105.250058, 9, 0.17, 133.40, 14/9/2021
-5.372117, 105.250058, 9, 0.17, 133.40, 14/9/2021
-5.372117, 105.250058, 9, 0.17, 132.80, 14/9/2021
-5.372117, 105.250058, 9, 0.17, 132.80, 14/9/2021
-5.372117, 105.250058, 9, 0.17, 132.80, 14/9/2021
-5.372121, 105.250063, 9, 0.70, 132.80, 14/9/2021
-5.372121, 105.250063, 9, 0.70, 132.80, 14/9/2021
-5.372121, 105.250063, 9, 0.70, 132.80, 14/9/2021
-5.372121, 105.250063, 9, 0.70, 132.80, 14/9/2021
-5.372124, 105.250066, 9, 0.69, 132.80, 14/9/2021
-5.372124, 105.250066, 9, 0.69, 132.80, 14/9/2021
-5.372124, 105.250066, 9, 0.69, 130.50, 14/9/2021
-5.372124, 105.250066, 9, 0.69, 130.50, 14/9/2021
-5.372124, 105.250066, 9, 0.69, 130.50, 14/9/2021
-5.372125, 105.250068, 9, 0.37, 130.50, 14/9/2021
-5.372125, 105.250068, 9, 0.37, 130.50, 14/9/2021
-5.372124, 105.250067, 9, 0.28, 130.50, 14/9/2021
-5.372124, 105.250067, 9, 0.28, 130.50, 14/9/2021
-5.372124, 105.250067, 9, 0.28, 130.50, 14/9/2021
-5.372124, 105.250067, 9, 0.28, 130.50, 14/9/2021
-5.372124, 105.250066, 9, 0.54, 130.50, 14/9/2021
-5.372124, 105.250066, 9, 0.54, 130.50, 14/9/2021
-5.372124, 105.250066, 9, 0.54, 130.60, 14/9/2021
-5.372124, 105.250066, 9, 0.54, 130.60, 14/9/2021
-5.372124, 105.250066, 9, 0.54, 130.60, 14/9/2021
-5.372124, 105.250066, 9, 0.02, 130.60, 14/9/2021
-5.372124, 105.250066, 9, 0.02, 130.60, 14/9/2021
-5.372124, 105.250066, 9, 0.02, 130.70, 14/9/2021
-5.372124, 105.250066, 9, 0.02, 130.70, 14/9/2021
-5.372124, 105.250066, 9, 0.17, 130.70, 14/9/2021
-5.372124, 105.250066, 9, 0.17, 130.70, 14/9/2021
-5.372124, 105.250066, 9, 0.17, 130.80, 14/9/2021
-5.372124, 105.250066, 9, 0.17, 130.80, 14/9/2021
-5.372124, 105.250066, 9, 0.15, 130.80, 14/9/2021
-5.372124, 105.250066, 9, 0.15, 130.80, 14/9/2021
-5.372124, 105.250066, 9, 0.15, 130.80, 14/9/2021
-5.372124, 105.250066, 9, 0.15, 130.80, 14/9/2021
-5.372124, 105.250066, 9, 0.26, 130.80, 14/9/2021
-5.372124, 105.250066, 9, 0.26, 130.80, 14/9/2021
-5.372124, 105.250066, 9, 0.26, 130.60, 14/9/2021
-5.372124, 105.250066, 9, 0.26, 130.60, 14/9/2021
-5.372122, 105.250066, 9, 0.52, 130.60, 14/9/2021
-5.372122, 105.250066, 9, 0.52, 130.60, 14/9/2021
-5.372122, 105.250066, 9, 0.52, 130.60, 14/9/2021
-5.372122, 105.250066, 9, 0.52, 130.60, 14/9/2021
-5.372122, 105.250066, 9, 0.04, 130.60, 14/9/2021
-5.372122, 105.250066, 9, 0.04, 130.60, 14/9/2021
-5.372122, 105.250066, 9, 0.04, 130.80, 14/9/2021
-5.372122, 105.250066, 9, 0.04, 130.80, 14/9/2021
-5.372122, 105.250066, 9, 0.28, 130.80, 14/9/2021
-5.372122, 105.250066, 9, 0.28, 130.80, 14/9/2021
-5.372122, 105.250066, 9, 0.28, 130.80, 14/9/2021
-5.372122, 105.250066, 9, 0.28, 130.80, 14/9/2021
-5.372123, 105.250067, 9, 0.31, 130.80, 14/9/2021
-5.372123, 105.250067, 9, 0.31, 130.80, 14/9/2021
-5.372123, 105.250067, 9, 0.31, 130.50, 14/9/2021
-5.372123, 105.250067, 9, 0.31, 130.50, 14/9/2021
-5.372124, 105.250069, 9, 0.39, 130.50, 14/9/2021
-5.372124, 105.250069, 9, 0.39, 130.50, 14/9/2021
-5.372124, 105.250069, 9, 0.39, 130.10, 14/9/2021
-5.372124, 105.250069, 9, 0.39, 130.10, 14/9/2021
-5.372124, 105.250070, 9, 0.09, 130.10, 14/9/2021
-5.372124, 105.250070, 9, 0.09, 130.10, 14/9/2021
-5.372124, 105.250070, 9, 0.09, 129.70, 14/9/2021
-5.372124, 105.250070, 9, 0.09, 129.70, 14/9/2021
-5.372124, 105.250070, 9, 0.09, 129.70, 14/9/2021
-5.372126, 105.250072, 9, 0.52, 129.70, 14/9/2021
-5.372126, 105.250072, 9, 0.52, 129.70, 14/9/2021
-5.372126, 105.250072, 9, 0.52, 129.70, 14/9/2021
-5.372127, 105.250073, 9, 0.06, 129.70, 14/9/2021
-5.372127, 105.250073, 9, 0.06, 129.70, 14/9/2021
-5.372127, 105.250073, 9, 0.06, 128.70, 14/9/2021
-5.372127, 105.250073, 9, 0.06, 128.70, 14/9/2021
-5.372127, 105.250073, 9, 0.06, 128.70, 14/9/2021
-5.372129, 105.250076, 9, 0.37, 128.70, 14/9/2021
-5.372129, 105.250076, 9, 0.37, 128.70, 14/9/2021
-5.372129, 105.250076, 9, 0.37, 128.00, 14/9/2021
-5.372129, 105.250076, 9, 0.37, 128.00, 14/9/2021
-5.372129, 105.250077, 9, 0.06, 128.00, 14/9/2021
-5.372129, 105.250077, 9, 0.06, 128.00, 14/9/2021
-5.372129, 105.250077, 9, 0.06, 127.90, 14/9/2021
-5.372129, 105.250077, 9, 0.06, 127.90, 14/9/2021
-5.372128, 105.250076, 9, 0.26, 127.90, 14/9/2021
-5.372128, 105.250076, 9, 0.26, 127.90, 14/9/2021
-5.372128, 105.250076, 9, 0.26, 128.20, 14/9/2021
-5.372128, 105.250076, 9, 0.33, 128.20, 14/9/2021
-5.372128, 105.250076, 9, 0.33, 128.20, 14/9/2021
-5.372128, 105.250076, 9, 0.33, 128.20, 14/9/2021
-5.372128, 105.250076, 9, 0.33, 128.20, 14/9/2021
-5.372128, 105.250076, 9, 0.33, 128.20, 14/9/2021
-5.372128, 105.250076, 9, 0.43, 128.20, 14/9/2021
-5.372128, 105.250076, 9, 0.43, 128.20, 14/9/2021
-5.372128, 105.250076, 9, 0.43, 128.20, 14/9/2021
-5.372129, 105.250078, 9, 0.41, 128.20, 14/9/2021
-5.372129, 105.250078, 9, 0.41, 128.20, 14/9/2021
-5.372129, 105.250078, 9, 0.41, 127.50, 14/9/2021
-5.372129, 105.250078, 9, 0.41, 127.50, 14/9/2021
-5.372129, 105.250078, 9, 0.41, 127.50, 14/9/2021
-5.372130, 105.250078, 9, 0.28, 127.50, 14/9/2021
-5.372130, 105.250078, 9, 0.28, 127.50, 14/9/2021
-5.372130, 105.250078, 9, 0.28, 127.50, 14/9/2021
-5.372130, 105.250078, 9, 0.28, 127.50, 14/9/2021
-5.372132, 105.250079, 9, 0.44, 127.50, 14/9/2021
-5.372132, 105.250079, 9, 0.44, 127.50, 14/9/2021
-5.372132, 105.250079, 9, 0.44, 126.80, 14/9/2021
-5.372132, 105.250079, 9, 0.44, 126.80, 14/9/2021
-5.372132, 105.250078, 9, 0.04, 126.80, 14/9/2021
-5.372132, 105.250078, 9, 0.04, 126.80, 14/9/2021
-5.372132, 105.250078, 9, 0.04, 126.80, 14/9/2021
-5.372133, 105.250079, 9, 0.11, 126.80, 14/9/2021
-5.372133, 105.250079, 9, 0.11, 126.80, 14/9/2021
-5.372133, 105.250079, 9, 0.11, 127.10, 14/9/2021
-5.372133, 105.250079, 9, 0.11, 127.10, 14/9/2021
-5.372133, 105.250079, 9, 0.11, 127.10, 14/9/2021
-5.372133, 105.250079, 9, 0.30, 127.10, 14/9/2021
-5.372133, 105.250079, 9, 0.30, 127.10, 14/9/2021
-5.372133, 105.250079, 9, 0.30, 127.20, 14/9/2021
-5.372133, 105.250079, 9, 0.30, 127.20, 14/9/2021
-5.372133, 105.250078, 9, 0.22, 127.20, 14/9/2021
-5.372133, 105.250078, 9, 0.22, 127.20, 14/9/2021
-5.372133, 105.250078, 9, 0.22, 127.70, 14/9/2021
-5.372134, 105.250078, 9, 0.56, 127.70, 14/9/2021
-5.372134, 105.250078, 9, 0.56, 127.70, 14/9/2021
-5.372134, 105.250078, 9, 0.56, 128.10, 14/9/2021
-5.372134, 105.250078, 9, 0.56, 128.10, 14/9/2021
-5.372134, 105.250078, 9, 0.56, 128.10, 14/9/2021
-5.372134, 105.250078, 9, 0.19, 128.10, 14/9/2021
-5.372134, 105.250078, 9, 0.19, 128.10, 14/9/2021
-5.372134, 105.250078, 9, 0.19, 128.20, 14/9/2021
-5.372134, 105.250078, 9, 0.19, 128.20, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 128.20, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 128.20, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 128.60, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 128.60, 14/9/2021
-5.372134, 105.250079, 9, 0.30, 128.60, 14/9/2021
-5.372134, 105.250079, 9, 0.30, 128.60, 14/9/2021
-5.372134, 105.250079, 9, 0.30, 128.60, 14/9/2021
-5.372134, 105.250079, 9, 0.30, 128.60, 14/9/2021
-5.372134, 105.250079, 9, 0.30, 128.60, 14/9/2021
-5.372134, 105.250079, 9, 0.30, 128.80, 14/9/2021
-5.372134, 105.250079, 9, 0.30, 128.80, 14/9/2021
-5.372135, 105.250078, 9, 0.26, 128.80, 14/9/2021
-5.372135, 105.250078, 9, 0.26, 128.80, 14/9/2021
-5.372135, 105.250078, 9, 0.26, 128.80, 14/9/2021
-5.372136, 105.250078, 9, 0.31, 128.80, 14/9/2021
-5.372136, 105.250078, 9, 0.31, 128.80, 14/9/2021
-5.372136, 105.250078, 9, 0.31, 129.10, 14/9/2021
-5.372136, 105.250078, 9, 0.31, 129.10, 14/9/2021
-5.372136, 105.250078, 9, 0.31, 129.10, 14/9/2021
-5.372136, 105.250079, 9, 0.09, 129.10, 14/9/2021
-5.372136, 105.250079, 9, 0.09, 129.10, 14/9/2021
-5.372136, 105.250079, 9, 0.09, 129.10, 14/9/2021
-5.372134, 105.250077, 9, 0.87, 129.10, 14/9/2021
-5.372134, 105.250077, 9, 0.87, 129.10, 14/9/2021
-5.372134, 105.250077, 9, 0.87, 130.20, 14/9/2021
-5.372134, 105.250077, 9, 0.87, 130.20, 14/9/2021
-5.372134, 105.250077, 9, 0.87, 130.20, 14/9/2021
-5.372133, 105.250077, 9, 0.13, 130.20, 14/9/2021
-5.372133, 105.250077, 9, 0.13, 130.20, 14/9/2021
-5.372133, 105.250077, 9, 0.13, 130.20, 14/9/2021
-5.372133, 105.250077, 9, 0.46, 130.20, 14/9/2021
-5.372133, 105.250077, 9, 0.46, 130.20, 14/9/2021
-5.372133, 105.250077, 9, 0.46, 130.10, 14/9/2021
-5.372133, 105.250077, 9, 0.46, 130.10, 14/9/2021
-5.372133, 105.250077, 9, 0.46, 130.10, 14/9/2021
-5.372132, 105.250077, 9, 0.43, 130.10, 14/9/2021
-5.372132, 105.250077, 9, 0.43, 130.10, 14/9/2021
-5.372132, 105.250077, 9, 0.43, 130.30, 14/9/2021
-5.372132, 105.250077, 9, 0.43, 130.30, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 130.30, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 130.30, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 129.90, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 129.90, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 129.90, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 129.90, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 129.70, 14/9/2021
-5.372134, 105.250078, 9, 0.31, 129.70, 14/9/2021
-5.372134, 105.250078, 9, 0.22, 129.70, 14/9/2021
-5.372134, 105.250078, 9, 0.22, 129.70, 14/9/2021
-5.372134, 105.250078, 9, 0.22, 129.70, 14/9/2021
-5.372135, 105.250079, 9, 0.20, 129.70, 14/9/2021
-5.372135, 105.250079, 9, 0.20, 129.70, 14/9/2021
-5.372135, 105.250079, 9, 0.20, 129.40, 14/9/2021
-5.372135, 105.250079, 9, 0.20, 129.40, 14/9/2021
-5.372135, 105.250079, 9, 0.20, 129.40, 14/9/2021
-5.372136, 105.250080, 9, 0.13, 129.40, 14/9/2021
-5.372136, 105.250080, 9, 0.13, 129.40, 14/9/2021
-5.372136, 105.250080, 9, 0.13, 128.80, 14/9/2021
-5.372136, 105.250080, 9, 0.13, 128.80, 14/9/2021
-5.372135, 105.250079, 9, 0.50, 128.80, 14/9/2021
-5.372135, 105.250079, 9, 0.50, 128.80, 14/9/2021
-5.372135, 105.250079, 9, 0.50, 129.00, 14/9/2021
-5.372135, 105.250079, 9, 0.50, 129.00, 14/9/2021
-5.372135, 105.250079, 9, 0.50, 129.00, 14/9/2021
-5.372136, 105.250080, 9, 0.11, 129.00, 14/9/2021
-5.372136, 105.250080, 9, 0.11, 129.00, 14/9/2021
-5.372136, 105.250080, 9, 0.17, 129.00, 14/9/2021
-5.372136, 105.250080, 9, 0.17, 129.00, 14/9/2021
-5.372136, 105.250080, 9, 0.17, 128.70, 14/9/2021
-5.372136, 105.250080, 9, 0.17, 128.70, 14/9/2021
-5.372137, 105.250081, 9, 0.26, 128.70, 14/9/2021
-5.372137, 105.250081, 9, 0.26, 128.70, 14/9/2021
-5.372137, 105.250081, 9, 0.26, 128.70, 14/9/2021
-5.372138, 105.250081, 9, 0.22, 128.70, 14/9/2021
-5.372138, 105.250081, 9, 0.22, 128.70, 14/9/2021
-5.372138, 105.250081, 9, 0.22, 128.80, 14/9/2021
-5.372138, 105.250081, 9, 0.22, 128.80, 14/9/2021
-5.372138, 105.250081, 9, 0.22, 128.80, 14/9/2021
